Time(ms),MotorID,Phase,Direction,Position,Angle(deg)
12496,3,Flex,>>,159,13.98
12599,3,Flex,>>,96,13.98
12701,3,Flex,>>,33,10.55
12803,3,Flex,>>,-30,5.63
12905,3,Flex,>>,-93,0.18
13007,3,Flex,>>,-156,-5.19
13109,3,Flex,>>,-219,-10.64
13211,3,Flex,>>,-282,-16.18
13313,3,Flex,>>,-345,-21.63
13415,3,Flex,>>,-408,-26.99
13518,3,Flex,>>,-471,-32.62
13620,3,Flex,>>,-534,-38.07
13722,3,Flex,>>,-597,-43.69
13824,3,Flex,>>,-660,-49.14
13927,3,Flex,>>,-723,-54.68
14029,3,Flex,>>,-786,-60.22
14131,3,Flex,>>,-849,-65.58
14233,3,Flex,>>,-912,-71.3
14335,3,Flex,>>,-975,-76.66
14437,3,Flex,>>,-1038,-82.2
14539,3,Flex,>>,-1101,-87.74
14641,3,Flex,>>,-1164,-93.27
14744,3,Flex,>>,-1227,-98.9
14846,3,Flex,>>,-1290,-104.35
14948,3,Flex,>>,-1353,-109.98
15050,3,Flex,>>,-1416,-115.34
15152,3,Flex,>>,-1479,-120.97
15255,3,Flex,>>,-1542,-126.51
15357,3,Flex,>>,-1605,-132.04
15459,3,Flex,>>,-1668,-137.49
15561,3,Flex,>>,-1731,-143.12
15664,3,Flex,>>,-1794,-148.66
15766,3,Flex,>>,-1857,-154.11
15869,3,Flex,>>,-1920,-159.56
15972,3,Flex,>>,-1983,-165.01
16074,3,Flex,>>,-2046,-170.55
16176,3,Flex,>>,-2109,-176.0
16279,3,Flex,>>,-2172,-181.54
16382,3,Flex,>>,-2235,-186.9
16484,3,Flex,>>,-2298,-192.26
16586,3,Flex,>>,-2361,-197.8
16688,3,Flex,>>,-2424,-203.16
16791,3,Flex,>>,-2487,-208.62
16893,3,Flex,>>,-2550,-214.07
16996,3,Flex,>>,-2613,-219.6
17098,3,Flex,>>,-2676,-225.05
17200,3,Flex,>>,-2739,-230.33
17303,3,Flex,>>,-2802,-235.87
17405,3,Flex,>>,-2865,-241.05
17508,3,Flex,>>,-2928,-246.33
17610,3,Flex,>>,-2991,-251.6
17712,3,Flex,>>,-3054,-256.79
17814,3,Flex,>>,-3117,-262.07
17916,3,Flex,>>,-3180,-267.08
18019,3,Flex,>>,-3243,-272.7
18121,3,Flex,>>,-3306,-278.07
18223,3,Flex,>>,-3369,-283.34
18325,3,Flex,>>,-3432,-288.62
18428,3,Flex,>>,-3495,-294.07
18530,3,Flex,>>,-3558,-299.52
18632,3,Flex,>>,-3621,-304.79
18735,3,Flex,<<,-3621,-310.07
18837,3,Flex,<<,-3558,-311.56
18939,3,Flex,<<,-3495,-311.56
19041,3,Flex,<<,-3432,-307.78
19144,3,Flex,<<,-3369,-302.86
19246,3,Flex,<<,-3306,-297.41
19348,3,Flex,<<,-3243,-292.04
19451,3,Flex,<<,-3180,-286.59
19553,3,Flex,<<,-3117,-281.14
19656,3,Flex,<<,-3054,-275.6
19758,3,Flex,<<,-2991,-270.07
19861,3,Flex,<<,-2928,-264.62
19963,3,Flex,<<,-2865,-259.16
20065,3,Flex,<<,-2802,-253.63
20168,3,Flex,<<,-2739,-248.09
20270,3,Flex,<<,-2676,-242.64
20373,3,Flex,<<,-2613,-237.1
20475,3,Flex,<<,-2550,-231.56
20577,3,Flex,<<,-2487,-226.02
20680,3,Flex,<<,-2424,-220.48
20783,3,Flex,<<,-2361,-214.95
20885,3,Flex,<<,-2298,-209.41
20987,3,Flex,<<,-2235,-203.96
21089,3,Flex,<<,-2172,-198.33
21192,3,Flex,<<,-2109,-192.79
21294,3,Flex,<<,-2046,-187.34
21397,3,Flex,<<,-1983,-181.8
21499,3,Flex,<<,-1920,-176.26
21601,3,Flex,<<,-1857,-170.64
21704,3,Flex,<<,-1794,-165.19
21807,3,Flex,<<,-1731,-159.65
21909,3,Flex,<<,-1668,-154.11
22012,3,Flex,<<,-1605,-148.57
22114,3,Flex,<<,-1542,-143.03
22216,3,Flex,<<,-1479,-137.41
22319,3,Flex,<<,-1416,-131.87
22422,3,Flex,<<,-1353,-126.42
22524,3,Flex,<<,-1290,-120.97
22626,3,Flex,<<,-1227,-115.25
22729,3,Flex,<<,-1164,-109.8
22831,3,Flex,<<,-1101,-104.18
22933,3,Flex,<<,-1038,-98.73
23035,3,Flex,<<,-975,-93.1
23138,3,Flex,<<,-912,-87.74
23241,3,Flex,<<,-849,-82.2
23343,3,Flex,<<,-786,-76.66
23445,3,Flex,<<,-723,-71.12
23548,3,Flex,<<,-660,-65.58
23650,3,Flex,<<,-597,-60.13
23752,3,Flex,<<,-534,-54.51
23854,3,Flex,<<,-471,-48.79
23956,3,Flex,<<,-408,-43.34
24058,3,Flex,<<,-345,-37.89
24161,3,Flex,<<,-282,-32.35
24263,3,Flex,<<,-219,-26.73
24365,3,Flex,<<,-156,-21.19
24467,3,Flex,<<,-93,-15.74
24569,3,Flex,<<,-30,-10.11
24671,3,Flex,<<,33,-4.48
24773,3,Flex,<<,96,0.88
24876,3,Flex,<<,159,6.42
41007,3,Flex,>>,159,13.98
41110,3,Flex,>>,96,13.98
41212,3,Flex,>>,33,10.37
41314,3,Flex,>>,-30,5.36
41416,3,Flex,>>,-93,-0.18
41518,3,Flex,>>,-156,-5.54
41620,3,Flex,>>,-219,-10.99
41722,3,Flex,>>,-282,-16.53
41824,3,Flex,>>,-345,-21.89
41927,3,Flex,>>,-408,-27.43
42029,3,Flex,>>,-471,-32.97
42131,3,Flex,>>,-534,-38.42
42233,3,Flex,>>,-597,-43.87
42336,3,Flex,>>,-660,-49.32
42438,3,Flex,>>,-723,-54.77
42540,3,Flex,>>,-786,-60.31
42642,3,Flex,>>,-849,-65.67
42744,3,Flex,>>,-912,-71.3
42846,3,Flex,>>,-975,-76.75
42949,3,Flex,>>,-1038,-82.29
43051,3,Flex,>>,-1101,-87.74
43153,3,Flex,>>,-1164,-93.36
43256,3,Flex,>>,-1227,-98.9
43358,3,Flex,>>,-1290,-104.35
43461,3,Flex,>>,-1353,-109.89
43563,3,Flex,>>,-1416,-115.25
43665,3,Flex,>>,-1479,-120.97
43768,3,Flex,>>,-1542,-126.68
43870,3,Flex,>>,-1605,-132.04
43972,3,Flex,>>,-1668,-137.58
44075,3,Flex,>>,-1731,-143.21
44177,3,Flex,>>,-1794,-148.66
44280,3,Flex,>>,-1857,-154.2
44382,3,Flex,>>,-1920,-159.56
44484,3,Flex,>>,-1983,-164.92
44586,3,Flex,>>,-2046,-170.46
44688,3,Flex,>>,-2109,-175.91
44791,3,Flex,>>,-2172,-181.45
44893,3,Flex,>>,-2235,-186.81
44995,3,Flex,>>,-2298,-192.26
45098,3,Flex,>>,-2361,-197.71
45200,3,Flex,>>,-2424,-203.08
45303,3,Flex,>>,-2487,-208.7
45406,3,Flex,>>,-2550,-214.24
45508,3,Flex,>>,-2613,-219.78
45610,3,Flex,>>,-2676,-225.14
45713,3,Flex,>>,-2739,-230.59
45815,3,Flex,>>,-2802,-236.04
45917,3,Flex,>>,-2865,-241.32
