Time(ms),MotorID,Angle(deg),angle_smooth,delta_motor,cycle,L_cm,L_rel_cm,θ_total,∠ABC_smooth,∠BCD_smooth
76566,3,-154.2,-142.63000000000002,-5.768000000000001,2,-2.4893631121195128,-2.580469299073617,23.110831456107526,16.44311111513807,6.667720340969455
76677,3,-159.82,-148.378,-5.747999999999962,2,-2.589684637524146,-2.68079082447825,23.0238559321241,16.358927931315623,6.6649280008084775
76788,3,-165.63,-154.14600000000002,-5.768000000000029,2,-2.6903552287791794,-2.7814614157332835,23.085006040482114,16.191127728505368,6.893878311976746
76899,3,-171.43,-159.89600000000002,-5.75,2,-2.7907116607688534,-2.8818178477229575,22.925377778996086,16.130730193144238,6.794647585851848
77009,3,-176.97,-165.60999999999999,-5.71399999999997,2,-2.8904397742278087,-2.981545961181913,22.636549079687164,15.975341311574208,6.661207768112954
77120,3,-182.86,-171.34199999999998,-5.731999999999999,2,-2.990482046952124,-3.081588233906228,22.59098620228952,16.09988727672097,6.491098925568551
77231,3,-188.4,-177.058,-5.716000000000008,2,-3.0902450669961197,-3.181351253950224,22.55666639601314,16.1825608738232,6.37410552218994
77344,3,-194.02,-182.73600000000002,-5.678000000000026,2,-3.1893448619243583,-3.2804510488784624,22.490498549794886,16.284159835036427,6.206338714758457
77455,3,-199.82,-188.414,-5.677999999999969,2,-3.288444656852596,-3.3795508438067,22.47366913123569,16.31138762529273,6.1622815059429605
77566,3,-205.45,-194.11,-5.696000000000026,2,-3.3878586110461932,-3.4789647980002973,22.584110888860106,16.424674818950443,6.159436069909664
77677,3,-211.34,-199.80599999999998,-5.6959999999999695,2,-3.48727256523979,-3.578378752193894,22.68077134563395,16.39588890672006,6.284882438913891
77789,3,-217.14,-205.554,-5.748000000000019,2,-3.587594090644424,-3.6787002775985282,22.7099452732647,16.358188824899763,6.351756448364936
77900,3,-222.68,-211.28599999999997,-5.731999999999971,2,-3.6876363633687386,-3.7787425503228427,22.729705261534857,16.425692638507474,6.304012623027383
78011,3,-228.48,-217.01799999999997,-5.731999999999999,2,-3.7876786360930534,-3.8787848230471575,22.697602914313663,16.17165599261764,6.525946921696024
78121,3,-234.29,-222.78599999999997,-5.768000000000001,2,-3.8883492273480864,-3.9794554143021905,22.879201011945145,16.02901018293968,6.850190829005467
78233,3,-239.91,-228.5,-5.714000000000027,2,-3.988077340807043,-4.079183527761147,22.933886803153094,15.959425712832196,6.974461090320896
78344,3,-245.63,-234.198,-5.6980000000000075,2,-4.08752620158568,-4.178632388539784,22.727023978957124,15.823365326915283,6.903658652041841
78454,3,-251.25,-239.91199999999998,-5.71399999999997,2,-4.187254315044635,-4.278360501998739,22.620282298527037,16.023247957721747,6.5970343408052905
78565,3,-256.97,-245.60999999999999,-5.6980000000000075,2,-4.2867031758232725,-4.377809362777376,22.835792477492845,16.041880052613582,6.793912424879261
78676,3,-262.59,-251.26999999999998,-5.659999999999997,2,-4.385488811486152,-4.476594998440255,23.03168284725151,15.876650258613465,7.155032588638045
78785,3,-268.13,-256.914,-5.6440000000000055,2,-4.4839951944687115,-4.575101381422815,22.972983344464673,15.942361996337382,7.030621348127292
78897,3,-273.93,-262.57399999999996,-5.659999999999968,2,-4.58278083013159,-4.673887017085693,23.21744732381942,16.171705465972178,7.045741857847244
79009,3,-279.47,-268.21799999999996,-5.6440000000000055,2,-4.6812872131141505,-4.772393400068254,23.53100691283632,16.297087033268625,7.233919879567697
79120,3,-284.92,-273.808,-5.590000000000032,2,-4.778851118300634,-4.869957305254737,23.87356160444464,16.260693530045117,7.612868074399523
79231,3,-290.64,-279.418,-5.610000000000014,2,-4.876764089337516,-4.967870276291619,24.527326454220102,16.57447880959969,7.952847644620413
79343,3,-296.26,-285.044,-5.625999999999976,2,-4.974956313054716,-5.06606250000882,28.137587075055876,18.44153007506768,9.696056999988198
79454,3,-301.89,-290.636,-5.592000000000041,2,-5.07255512482624,-5.163661311780344,31.845354120631413,20.57038757500002,11.274966545631395
79566,3,-307.25,-296.192,-5.555999999999983,2,-5.169525618067045,-5.2606318050211485,34.606368936596404,22.090573395777906,12.5157955408185
79678,3,-312.7,-301.74799999999993,-5.555999999999926,2,-5.266496111307848,-5.357602298261952,38.53446475394428,24.383214567160287,14.151250186783994
79789,3,-318.51,-307.322,-5.574000000000069,2,-5.363780763814013,-5.454886950768117,41.27232163676926,26.12004480574876,15.152276831020504
79900,3,-323.87,-312.844,-5.521999999999991,2,-5.460157845109141,-5.551264032063244,42.98018890923537,27.195543758207705,15.784645151027666
80011,3,-329.32,-318.33,-5.48599999999999,2,-5.555906607873549,-5.647012794827653,45.22727306922552,28.36220316129644,16.865069907929076
80122,3,-330.81,-323.04200000000003,-4.712000000000046,2,-5.638146522227522,-5.729252709181626,47.54527371576735,29.65483828579498,17.890435429972374
80233,3,-330.81,-326.66400000000004,-3.622000000000014,2,-5.701362347734757,-5.792468534688861,49.79021844724643,31.199396360030047,18.59082208721638
80344,3,-326.33,-328.22799999999995,-1.5639999999999077,2,-5.728659297235947,-5.819765484190051,51.817092712520136,32.29398273439618,19.52310997812396
104268,3,-4.31,5.238,-1.5300000000000002,3,0.09142034621946299,0.0,28.11006593269256,20.39165344014002,7.718412492552542
104378,3,-10.02,1.0540000000000007,-4.183999999999999,3,0.018395770316020247,-0.07302457590344275,28.157803815460397,20.28729348113711,7.870510334323288
104487,3,-15.74,-4.273999999999999,-5.327999999999999,3,-0.07459537223023763,-0.16601571844970062,28.27388721037881,20.407188763860027,7.866698446518784
104597,3,-21.54,-10.006,-5.732000000000001,3,-0.1746376449545526,-0.26605799117401563,28.298014648601733,20.22318951230669,8.074825136295043
104707,3,-27.25,-15.772,-5.766,3,-0.27527332962454565,-0.36669367584400864,28.329683927049466,20.38259092156929,7.947093005480177
104817,3,-32.97,-21.503999999999998,-5.7319999999999975,3,-0.3753156023488606,-0.46673594856832357,28.618692123821823,20.873523335469407,7.745168788352418
104926,3,-38.77,-27.254,-5.7500000000000036,3,-0.4756720343385346,-0.5670923805579976,28.781926826020555,20.431528579986832,8.350398246033723
105036,3,-44.48,-33.001999999999995,-5.747999999999994,3,-0.5759935597431686,-0.6674139059626316,28.72535819648765,20.15377410755883,8.57158408892882
105145,3,-50.29,-38.751999999999995,-5.75,3,-0.6763499917328425,-0.7677703379523055,28.69129448467711,20.07051111765985,8.620783367017255
105255,3,-55.91,-44.483999999999995,-5.731999999999999,3,-0.7763922644571575,-0.8678126106766204,28.984997944934765,20.310520992875382,8.674476952059383
105364,3,-61.8,-50.24999999999999,-5.765999999999998,3,-0.8770279491271504,-0.9684482953466134,29.23999879235855,20.4799109022865,8.760087890072048
105473,3,-67.6,-56.016,-5.766000000000005,3,-0.9776636337971436,-1.0690839800166065,29.223566197549065,20.27629052818862,8.947275669360444
105583,3,-73.41,-61.802,-5.786000000000001,3,-1.0786483843175356,-1.1700687305369986,28.878318439970542,20.259559509043815,8.618758930926727
105692,3,-79.21,-67.586,-5.783999999999999,3,-1.1795982282528876,-1.2710185744723506,28.782101616209246,20.42638726125968,8.355714354949566
105802,3,-84.92,-73.38799999999999,-5.8019999999999925,3,-1.2808622314535985,-1.3722825776730614,28.686469044448984,20.469688623605464,8.216780420843518
105912,3,-90.55,-79.13799999999999,-5.75,3,-1.3812186634432724,-1.4726390096627353,28.653793517006477,20.51657206982991,8.137221447176568
106021,3,-96.35,-84.888,-5.750000000000014,3,-1.4815750954329465,-1.5729954416524095,28.777440161043067,20.23943927373737,8.538000887305698
106131,3,-102.15,-90.636,-5.7479999999999905,3,-1.5818966208375804,-1.6733169670570434,28.830916514931744,20.193853554174403,8.63706296075734
106241,3,-107.96,-96.386,-5.75,3,-1.6822530528272543,-1.7736733990467173,28.863685204049233,20.27066519924785,8.593020004801383
106352,3,-113.58,-102.11800000000001,-5.7320000000000135,3,-1.7822953255515697,-1.8737156717710326,29.085770649605152,20.49028341182916,8.595487237775991
106461,3,-119.3,-107.86800000000001,-5.75,3,-1.8826517575412436,-1.9740721037607065,28.972371687073554,20.370142066568302,8.602229620505252
106571,3,-125.01,-113.6,-5.731999999999985,3,-1.9826940302655582,-2.074114376485021,28.915409803542943,20.415847473366743,8.499562330176198
106681,3,-130.73,-119.31599999999999,-5.715999999999994,3,-2.082457050309554,-2.1738773965290172,28.85325284470968,20.35390595349648,8.499346891213198
106790,3,-136.53,-125.03,-5.714000000000013,3,-2.1821851637685103,-2.2736055099879735,28.90533106575625,20.37277740384266,8.532553661913587
106900,3,-142.33,-130.78,-5.75,3,-2.2825415957581843,-2.3739619419776474,28.82559975279396,20.34831289064278,8.477286862151178
107010,3,-147.96,-136.512,-5.731999999999999,3,-2.382583868482499,-2.4740042147019623,28.625262249062636,19.94832284759402,8.676939401468614
