Time(ms),MotorID,angle_smooth,dmotor,cycle,L_cm,L_rel_cm,SensorA0
32993,4,-61.712,-3.7800000000000082,0,-1.0770775879907406,-3.3065611744882974,304
33103,4,-65.526,-3.813999999999993,0,-1.1436444456618042,-3.373128032159361,307
33213,4,-69.378,-3.852000000000004,0,-1.210874528448626,-3.440358114946183,302
33323,4,-73.264,-3.8859999999999957,0,-1.2786980231811256,-3.508181609678682,303
33433,4,-77.204,-3.9399999999999977,0,-1.347463995709702,-3.576947582207259,302
33543,4,-81.09,-3.88600000000001,0,-1.415287490442202,-3.644771076939759,298
33653,4,-84.958,-3.867999999999995,0,-1.4827968259093425,-3.7122804124068995,299
33763,4,-88.826,-3.867999999999995,0,-1.550306161376483,-3.77978974787404,299
33873,4,-92.60600000000001,-3.7800000000000153,0,-1.616279607101869,-3.845763193599426,303
33982,4,-95.858,-3.2519999999999953,0,-1.6730377143767245,-3.902521300874281,302
34092,4,-98.39000000000001,-2.5320000000000107,0,-1.717229451037221,-3.946713037534778,308
34202,4,-100.008,-1.6179999999999808,0,-1.745468878334489,-3.974952464832046,311
34312,4,-100.16600000000001,-0.15800000000001546,0,-1.7482264985526403,-3.977710085050197,311
57944,4,124.732,-0.9660000000000082,1,2.176984082597567,0.0,460
58054,4,121.86600000000001,-2.8659999999999854,1,2.12696294623541,-0.050021136362157215,459
58163,4,118.226,-3.640000000000015,1,2.063432961462816,-0.11355112113475085,460
58273,4,114.304,-3.921999999999997,1,1.9949811481995985,-0.18200293439796855,460
58382,4,110.4,-3.9039999999999964,1,1.9268434942017398,-0.2501405883958272,459
58492,4,106.51400000000001,-3.8859999999999957,1,1.8590199994692405,-0.3179640831283266,458
58602,4,102.628,-3.88600000000001,1,1.7911965047367406,-0.3857875778608264,461
58711,4,98.724,-3.9039999999999964,1,1.723058850738882,-0.45392523185868505,459
58821,4,94.856,-3.868000000000009,1,1.6555495152717412,-0.5214345673258258,459
58930,4,90.97,-3.8859999999999957,1,1.5877260205392416,-0.5892580620583254,460
59040,4,87.04999999999998,-3.920000000000016,1,1.5193091138610635,-0.6576749687365036,459
59150,4,83.146,-3.903999999999982,1,1.4511714598632053,-0.7258126227343618,456
59259,4,79.27799999999999,-3.868000000000009,1,1.3836621243960645,-0.7933219582015025,455
59369,4,75.428,-3.8499999999999943,1,1.3164669481942828,-0.8605171344032843,456
59479,4,71.544,-3.8840000000000003,1,1.248678360046823,-0.9283057225507441,457
59588,4,67.676,-3.867999999999995,1,1.1811690245796824,-0.9958150580178846,457
59698,4,63.843999999999994,-3.832000000000008,1,1.1142880076432597,-1.0626960749543073,456
59808,4,60.012,-3.8319999999999936,1,1.047406990706837,-1.12957709189073,453
59918,4,56.16199999999999,-3.8500000000000085,1,0.9802118145050552,-1.196772268092512,453
60028,4,52.294,-3.867999999999995,1,0.9127024790379147,-1.2642816035596525,453
60138,4,48.38999999999999,-3.9040000000000035,1,0.8445648250400559,-1.3324192575575111,451
60248,4,44.48599999999999,-3.9040000000000035,1,0.7764271710421973,-1.4005569115553698,450
60357,4,40.564,-3.92199999999999,1,0.7079753577789798,-1.4690087248185872,446
60467,4,36.67799999999999,-3.88600000000001,1,0.64015186304648,-1.536832219551087,442
60577,4,32.82599999999999,-3.8519999999999968,1,0.5729217802596585,-1.6040623023379086,438
60686,4,29.009999999999998,-3.8159999999999954,1,0.5063200160035549,-1.670664066594012,433
60796,4,25.193999999999996,-3.8160000000000025,1,0.4397182517474513,-1.7372658308501157,429
60906,4,21.413999999999994,-3.780000000000001,1,0.3737448060220656,-1.8032392765755014,427
61016,4,17.597999999999995,-3.815999999999999,1,0.307143041765962,-1.869841040831605,420
61126,4,13.835999999999993,-3.7620000000000022,1,0.24148375530593533,-1.9355003272916318,417
61236,4,10.055999999999994,-3.7799999999999994,1,0.17551030958054967,-2.0014737730170173,408
61346,4,6.257999999999994,-3.798,1,0.10922270458980503,-2.067761378007762,399
61456,4,2.441999999999994,-3.816,1,0.042620940333701424,-2.1343631422638656,396
61565,4,-1.3380000000000059,-3.78,1,-0.023352505391684233,-2.200336587989251,395
61675,4,-5.1360000000000054,-3.7979999999999996,1,-0.08964011038242886,-2.2666241929799957,387
61786,4,-8.934000000000006,-3.798000000000001,1,-0.15592771537317351,-2.3329117979707403,379
61896,4,-12.714000000000004,-3.7799999999999976,1,-0.22190116109855912,-2.3988852436961263,371
62006,4,-16.494000000000007,-3.780000000000003,1,-0.28787460682394483,-2.464858689421512,363
62115,4,-20.256000000000007,-3.7620000000000005,1,-0.3535338932839715,-2.5305179758815384,351
62226,4,-24.018000000000004,-3.761999999999997,1,-0.41919317974399817,-2.5961772623415653,344
62336,4,-27.762000000000008,-3.7440000000000033,1,-0.4845383069386659,-2.6615223895362328,320
62445,4,-31.612000000000005,-3.849999999999998,1,-0.5517334831404476,-2.7287175657380147,310
62556,4,-35.498000000000005,-3.8859999999999992,1,-0.6195569778729472,-2.7965410604705143,304
62666,4,-39.45400000000001,-3.956000000000003,1,-0.688602203081843,-2.86558628567941,303
62777,4,-43.42800000000001,-3.9740000000000038,1,-0.7579615875560977,-2.934945670153665,301
62886,4,-47.38400000000001,-3.955999999999996,1,-0.8270068127649932,-3.00399089536256,299
62997,4,-51.27,-3.8859999999999957,1,-0.8948303074974928,-3.07181439009506,298
63108,4,-55.084,-3.814,1,-0.9613971651685566,-3.1383812477661235,299
63217,4,-58.86400000000001,-3.7800000000000082,1,-1.0273706108939424,-3.2043546934915095,296
63327,4,-62.61,-3.745999999999988,1,-1.0927506446736497,-3.2697347272712167,296
63438,4,-66.33800000000001,-3.7280000000000086,1,-1.1578165191879985,-3.334800601785566,296
63548,4,-70.04800000000002,-3.710000000000008,1,-1.2225682344369881,-3.399552317034555,296
63658,4,-73.776,-3.72799999999998,1,-1.2876341089513366,-3.4646181915489036,295
63769,4,-77.522,-3.7460000000000093,1,-1.3530141427310443,-3.5299982253286113,295
63879,4,-81.266,-3.7439999999999998,1,-1.418359269925712,-3.5953433525232787,291
63990,4,-85.06400000000001,-3.798000000000002,1,-1.4846468749164565,-3.6616309575140233,292
64100,4,-88.88000000000001,-3.8160000000000025,1,-1.5512486391725602,-3.7282327217701274,290
64209,4,-92.66,-3.779999999999987,1,-1.6172220848979457,-3.7942061674955125,294
64319,4,-95.93000000000002,-3.2700000000000244,1,-1.6742943514381607,-3.851278434035728,296
64430,4,-98.46200000000002,-2.5319999999999965,1,-1.718486088098657,-3.895470170696224,301
64541,4,-100.026,-1.5639999999999787,1,-1.745783037599848,-3.922767120197415,303
64651,4,-100.148,-0.12199999999999989,1,-1.747912339287281,-3.9248964218848483,303
88476,4,124.696,-0.9839999999999947,2,2.176355764066849,0.0,461
88587,4,121.83,-2.8659999999999997,2,2.1263346277046917,-0.050021136362157215,460
88698,4,118.19000000000001,-3.6399999999999864,2,2.062804642932098,-0.11355112113475085,461
88810,4,114.28599999999999,-3.904000000000025,2,1.9946669889342392,-0.18168877513260973,459
88921,4,110.38199999999999,-3.9039999999999964,2,1.9265293349363808,-0.24982642913046815,459
89032,4,106.49600000000001,-3.8859999999999815,2,1.8587058402038814,-0.31764992386296753,458
89144,4,102.574,-3.9220000000000113,2,1.7902540269406635,-0.38610173712618545,458
89255,4,98.652,-3.921999999999997,2,1.721802213677446,-0.4545535503894029,459
89366,4,94.768,-3.8840000000000003,2,1.6540136255299862,-0.5223421385368627,458
89478,4,90.866,-3.902000000000001,2,1.5859108781171676,-0.5904448859496814,458
89588,4,86.946,-3.9200000000000017,2,1.5174939714389897,-0.6588617926278593,458
89700,4,83.042,-3.9039999999999964,2,1.4493563174411312,-0.7269994466257177,457
89811,4,79.15599999999999,-3.88600000000001,2,1.3815328227086314,-0.7948229413582175,457
89922,4,75.28599999999999,-3.8700000000000045,2,1.3139885806564506,-0.8623671834103983,458
90034,4,71.39999999999999,-3.8859999999999957,2,1.2461650859239513,-0.9301906781428977,457
90145,4,67.51399999999998,-3.88600000000001,2,1.1783415911914514,-0.9980141728753975,455
90255,4,63.7,-3.8139999999999787,2,1.111774733520388,-1.064581030546461,456
90365,4,59.903999999999996,-3.7960000000000065,2,1.045522035114683,-1.130833728952166,456
90476,4,56.089999999999996,-3.814,2,0.9789551774436194,-1.1974005866232296,454
90587,4,52.25599999999999,-3.834000000000003,2,0.9120392539221567,-1.2643165101446923,451
90699,4,48.38799999999999,-3.868000000000002,2,0.844529918455016,-1.3318258456118328,449
90810,4,44.501999999999995,-3.8859999999999957,2,0.7767064237225164,-1.3996493403443324,446
90921,4,40.57999999999999,-3.922000000000004,2,0.7082546104592988,-1.4681011536075501,448
91032,4,36.67599999999999,-3.9040000000000035,2,0.6401169564614401,-1.5362388076054088,443
91143,4,32.80799999999999,-3.867999999999995,2,0.5726076209942995,-1.6037481430725493,440
91255,4,28.99199999999999,-3.8160000000000025,2,0.5060058567381959,-1.670349907328653,436
91366,4,25.175999999999995,-3.8159999999999954,2,0.43940409248209233,-1.7369516715847566,433
91477,4,21.377999999999993,-3.798000000000002,2,0.3731164874913476,-1.8032392765755012,428
91588,4,17.57999999999999,-3.798000000000002,2,0.306828882500603,-1.869526881566246,424
91700,4,13.817999999999993,-3.7619999999999987,2,0.24116959604057633,-1.9351861680262725,423
91811,4,10.055999999999994,-3.7619999999999987,2,0.17551030958054967,-2.0008454544862992,419
