Frame,Time(ms),ABC_signed(deg),BCD_signed(deg),∠ABC,∠BCD,∠ABC_smooth,∠BCD_smooth
57,1946,-149.08067631615373,-170.0539950575827,30.919323683846272,9.94600494241729,30.907691366467898,9.898464126276677
58,1979,-149.08067631615373,-170.2623424283889,30.919323683846272,9.737657571611095,30.914189629411954,9.854639277312174
59,2012,-149.54312102580877,-169.83791680599924,30.456878974191227,10.162083194000758,30.86218662085609,9.88133844092539
60,2046,-148.77220948666738,-170.36246188706906,31.22779051333262,9.63753811293094,30.747129546577163,10.005071504793436
61,2079,-149.30951633407923,-169.84412134601516,30.690483665920766,10.155878653984843,30.768428068915423,9.956606704927587
62,2112,-149.3270427742253,-170.0539950575827,30.672957225774695,9.94600494241729,30.802595626141382,9.95491726079366
63,2146,-149.30951633407923,-169.84412134601516,30.690483665920766,10.155878653984843,30.748308323326057,10.0183549743159
64,2179,-149.3270427742253,-170.0539950575827,30.672957225774695,9.94600494241729,30.72934676807219,10.044641484503309
65,2212,-149.00104950459288,-170.1525881755015,30.998950495407115,9.847411824498494,30.637248833155333,10.09385101142576
66,2246,-149.30951633407923,-169.84412134601516,30.690483665920766,10.155878653984843,30.715723643139945,10.037393015208446
67,2279,-149.77273251266138,-169.6280430944317,30.227267487338622,10.371956905568311,30.666064014292488,10.083696512268
68,2312,-149.23549233210196,-169.9356717881385,30.764507667898044,10.064328211861493,30.584284162725922,10.138069496496176
69,2346,-149.30951633407923,-170.0539950575827,30.690483665920766,9.94600494241729,30.5003019589023,10.23780080057553
70,2379,-149.30951633407923,-169.84564768677652,30.690483665920766,10.154352313223484,30.46239097343412,10.244777190261045
71,2412,-149.86746916035702,-169.5348327874974,30.132530839642982,10.465167212502593,30.564646941625668,10.18963725631459
72,2446,-149.54312102580877,-169.6280430944317,30.456878974191227,10.371956905568311,30.633450314795923,10.14216571478416
73,2479,-149.30951633407923,-169.84412134601516,30.690483665920766,10.155878653984843,30.658026026084595,10.179511092811941
74,2512,-149.01857594473896,-170.1525881755015,30.981424055261044,9.847411824498494,30.735390158655278,10.178900787910774
75,2546,-149.00104950459288,-169.94117698290046,30.998950495407115,10.058823017099542,30.806483060619165,10.1385883290104
76,2579,-149.3270427742253,-169.8425724765434,30.672957225774695,10.15742752345659,30.87751653633798,10.10767570218704
77,2612,-149.09729020883898,-169.6327101534141,30.902709791161016,10.36728984658589,30.828677903934285,10.099384932389519
78,2646,-149.30951633407923,-169.8425724765434,30.690483665920766,10.15742752345659,30.747536985441577,10.191068976810291
79,2679,-149.30951633407923,-169.84412134601516,30.690483665920766,10.155878653984843,30.717973638610573,10.249995198587508
80,2712,-149.30951633407923,-169.84412134601516,30.690483665920766,10.155878653984843,30.71138841373223,10.273395308863158
81,2746,-149.30951633407923,-169.8425724765434,30.690483665920766,10.15742752345659,30.72995840038445,10.247790510362291
82,2779,-149.29212929701973,-169.41975034315658,30.707870702980273,10.58024965684342,30.711723880055132,10.236224188038475
83,2812,-149.07370290600406,-169.8511365444298,30.92629709399594,10.148863455570194,30.72758784402255,10.235347687424712
84,2846,-149.38537914175478,-169.7508715012801,30.614620858245218,10.249128498719898,30.749470538846673,10.166771725607758
85,2879,-149.30951633407923,-170.0539950575827,30.690483665920766,9.94600494241729,30.733186631229614,10.093780394770109
86,2912,-149.30951633407923,-169.84412134601516,30.690483665920766,10.155878653984843,30.64102746071986,10.097471382677083
87,2946,-149.3270427742253,-170.0539950575827,30.672957225774695,9.94600494241729,30.56210323099007,10.055004519245061
88,2979,-149.30951633407923,-170.0539950575827,30.690483665920766,9.94600494241729,30.56073896795454,10.118105923124428
89,3012,-149.6378576735044,-169.74318015830363,30.362142326495587,10.25681984169637,30.65439201724783,10.08635929660736
90,3046,-149.6378576735044,-169.53330644673605,30.362142326495587,10.466693553263951,30.674250050000147,10.14583540360072
91,3079,-149.09729020883898,-170.0539950575827,30.902709791161016,9.94600494241729,30.72201659333067,10.179368608287067
92,3112,-148.85170407948945,-169.84412134601516,31.14829592051055,10.155878653984843,30.783449544907704,10.211079737905205
93,3146,-149.08067631615373,-170.0539950575827,30.919323683846272,9.94600494241729,30.830160518906233,10.202059994840123
94,3179,-149.39149121543284,-169.53330644673605,30.608508784567164,10.466693553263951,30.97144665790355,10.066656176008173
95,3212,-149.08348208167885,-169.83791680599924,30.916517918321148,10.162083194000758,30.954720057518905,10.059137570187644
96,3246,-149.09729020883898,-170.0539950575827,30.902709791161016,9.94600494241729,30.84212081680608,10.076994722522898
97,3279,-149.09729020883898,-170.0539950575827,30.902709791161016,9.94600494241729,30.78819717049262,10.044222966275406
98,3312,-148.86224992513803,-170.2724214485984,31.13775007486197,9.727578551401592,30.818960776846026,10.044106851404925
99,3346,-149.6378576735044,-169.53330644673605,30.362142326495587,10.466693553263951,30.808297969083704,10.014479827646188
100,3379,-149.34471029741283,-170.0539950575827,30.65528970258717,9.94600494241729,30.740285942977117,10.114545751379303
101,3412,-149.09729020883898,-169.8425724765434,30.902709791161016,10.15742752345659,30.760005788283607,10.162044857751567
102,3446,-149.09729020883898,-169.8425724765434,30.902709791161016,10.15742752345659,30.789581628315737,10.110761145530784
103,3479,-149.3270427742253,-169.8425724765434,30.672957225774695,10.15742752345659,30.814245221509246,10.101150117508558
104,3512,-149.09729020883898,-169.8425724765434,30.902709791161016,10.15742752345659,30.970912203088844,9.938636730567628
105,3546,-148.8788638178233,-170.2724214485984,31.121136182176713,9.727578551401592,30.971229092845384,9.92056724389552
106,3579,-149.10861638320964,-170.2724214485984,30.891383616790364,9.727578551401592,30.896249782855094,9.99382160813407
107,3612,-149.09729020883898,-169.8425724765434,30.902709791161016,10.15742752345659,30.87526195410131,10.050405942348643
108,3646,-148.8788638178233,-170.2724214485984,31.121136182176713,9.727578551401592,30.881017384589885,10.082598281045385
109,3679,-149.4248528184439,-169.5317575772643,30.575147181556105,10.468242422735699,30.888980695379626,10.056651984637092
110,3712,-149.40810510811806,-169.321895254135,30.591894891881935,10.678104745865,30.871330272788356,10.124827737405333
111,3746,-148.8788638178233,-170.2724214485984,31.121136182176713,9.727578551401592,30.96111140580717,10.069178787766312
112,3779,-148.8788638178233,-170.2724214485984,31.121136182176713,9.727578551401592,30.982462016192336,9.992449500522484
113,3812,-148.86224992513803,-170.2724214485984,31.13775007486197,9.727578551401592,30.958938690413525,9.960948166293797
114,3846,-149.17392616088878,-169.7508715012801,30.826073839111217,10.249128498719898,31.028550798256134,9.826269353810696
115,3879,-148.86224992513803,-170.2724214485984,31.13775007486197,9.727578551401592,30.945679345040443,9.835188630012187
116,3912,-149.4027661788143,-169.96074521284766,30.59723382118571,10.039254787152345,30.823601343142926,9.939644319600042
117,3946,-149.3270427742253,-170.0539950575827,30.672957225774695,9.94600494241729,30.684432534570206,10.05345548774261
118,3979,-149.09729020883898,-170.0539950575827,30.902709791161016,9.94600494241729,30.65036330698385,10.092226903750538
119,4012,-149.62033123335834,-169.74318015830363,30.379668766641657,10.25681984169637,30.57776343792631,10.187941656904087
120,4046,-149.40810510811806,-169.74318015830363,30.591894891881935,10.25681984169637,30.523017890431728,10.330765081110602
121,4079,-149.6378576735044,-169.321895254135,30.362142326495587,10.678104745865,30.595888004299063,10.368436492088518
122,4112,-149.09729020883898,-169.8425724765434,30.902709791161016,10.15742752345659,30.598383171405338,10.400815670341862
123,4146,-149.65552519669194,-169.321895254135,30.34447480330806,10.678104745865,30.614247515446536,10.361602263065004
124,4179,-149.09729020883898,-169.8425724765434,30.902709791161016,10.15742752345659,30.74460816722876,10.311058320857434
125,4212,-149.09729020883898,-169.8425724765434,30.902709791161016,10.15742752345659,30.805905760414106,10.282989097351916
126,4246,-149.3270427742253,-169.8425724765434,30.672957225774695,10.15742752345659,30.87840995857838,10.196296904783141
127,4279,-149.09729020883898,-169.8425724765434,30.902709791161016,10.15742752345659,30.88833108118174,10.205251014138838
128,4312,-148.86740383009538,-169.6327101534141,31.132596169904616,10.36728984658589,30.957014249417185,10.11852845677856
129,4346,-149.11403791916482,-169.84412134601516,30.885962080835185,10.155878653984843,30.940221519243146,10.09911119746651
130,4379,-149.09729020883898,-170.0539950575827,30.902709791161016,9.94600494241729,30.926700806826084,10.122013018247378
131,4412,-149.09729020883898,-169.8425724765434,30.902709791161016,10.15742752345659,30.91899454333391,10.139914154145156
132,4446,-149.09729020883898,-170.0539950575827,30.902709791161016,9.94600494241729,30.869772738374024,10.152814605159847
133,4479,-149.09729020883898,-169.8425724765434,30.902709791161016,10.15742752345659,30.81264769906135,10.186599699639949
134,4512,-149.33011617074825,-169.4135113866378,30.669883829251745,10.586488613362206,30.860215571533857,10.184047546495046
135,4546,-149.09729020883898,-169.8425724765434,30.902709791161016,10.15742752345659,30.88434771290983,10.2102619554252
136,4579,-149.09729020883898,-169.8425724765434,30.902709791161016,10.15742752345659,30.92966537011594,10.193912705175185
137,4612,-149.11403791916482,-169.8425724765434,30.885962080835185,10.15742752345659,30.948047459827706,10.192530524604242
138,4646,-148.80557108967844,-170.15103930602976,31.194428910321562,9.848960693970241,30.925449273360783,10.16185593185823
139,4679,-149.09729020883898,-169.6327101534141,30.902709791161016,10.36728984658589,30.912215351359002,10.136050039353801
140,4712,-149.09729020883898,-169.8425724765434,30.902709791161016,10.15742752345659,30.859222381957466,10.135814870849817
141,4746,-149.34471029741283,-169.8425724765434,30.65528970258717,10.15742752345659,30.830232368156395,10.094072503888887
142,4779,-149.34471029741283,-169.8425724765434,30.65528970258717,10.15742752345659,30.824300967744904,10.015717416071462
143,4812,-149.10861638320964,-170.0609988675591,30.891383616790364,9.939001132440893,30.798380892300024,9.987296021119048
144,4846,-149.10861638320964,-170.2724214485984,30.891383616790364,9.727578551401592,30.820939223936904,9.956284012069217
145,4879,-149.10861638320964,-170.0609988675591,30.891383616790364,9.939001132440893,30.79844868129345,10.024476265947417
146,4912,-149.10861638320964,-170.0609988675591,30.891383616790364,9.939001132440893,30.781635380125213,10.067510928814464
147,4946,-149.3270427742253,-169.62958963822123,30.672957225774695,10.370410361778767,30.765407796166087,10.108090349255002
148,4979,-149.34471029741283,-169.62958963822123,30.65528970258717,10.370410361778767,30.805104146744053,10.10754057806268
149,5012,-149.34471029741283,-169.8425724765434,30.65528970258717,10.15742752345659,30.811563602062982,10.166858057467557
150,5046,-149.12628390639713,-170.0609988675591,30.873716093602866,9.939001132440893,30.811807290766453,10.148895669390154
151,5079,-148.8788638178233,-170.0609988675591,31.121136182176713,9.939001132440893,30.84921506785748,10.111314117750277
152,5112,-148.8788638178233,-170.0609988675591,31.121136182176713,9.939001132440893,30.918431395681367,10.036371647495683
153,5146,-149.42029261896036,-169.53946030867905,30.57970738103964,10.460539691320946,31.013202450472722,9.98955463318045
154,5179,-149.10861638320964,-170.0609988675591,30.891383616790364,9.939001132440893,31.035435185635677,9.985531778236231
155,5212,-148.8788638178233,-170.0609988675591,31.121136182176713,9.939001132440893,30.962219367051834,10.065634259967542
156,5246,-148.8788638178233,-170.0609988675591,31.121136182176713,9.939001132440893,30.881217716259187,10.095864026274711
157,5279,-148.8788638178233,-170.0609988675591,31.121136182176713,9.939001132440893,30.86955181961688,10.0945505645157
158,5312,-149.42029261896036,-169.7508715012801,30.57970738103964,10.249128498719898,30.95189373692044,10.035539225536601
159,5346,-149.42029261896036,-169.53946030867905,30.57970738103964,10.460539691320946,30.884062021643167,10.078259837273915
160,5379,-149.10861638320964,-170.0609988675591,30.891383616790364,9.939001132440893,30.857870804013494,10.09581635948075
161,5412,-148.8788638178233,-170.0609988675591,31.121136182176713,9.939001132440893,30.833927471785653,10.140247593795491
162,5446,-148.8788638178233,-170.0609988675591,31.121136182176713,9.939001132440893,30.870795147032858,10.134101385316796
163,5479,-149.42029261896036,-169.74932263180835,30.57970738103964,10.250677368191646,30.869546822102702,10.175288394602273
164,5512,-149.09729020883898,-169.62958963822123,30.902709791161016,10.370410361778767,30.85094502191047,10.218301895756241
165,5546,-149.3270427742253,-169.62958963822123,30.672957225774695,10.370410361778767,30.81941741949032,10.252988916161634
166,5579,-149.10861638320964,-169.84801602923693,30.891383616790364,10.15198397076307,30.773625336610266,10.226982338688188
167,5612,-149.42029261896036,-169.53633979348618,30.57970738103964,10.463660206513822,30.804563520030644,10.231220376270329
168,5646,-148.8788638178233,-170.0609988675591,31.121136182176713,9.939001132440893,30.85488042201582,10.211135504096255
169,5679,-149.12628390639713,-170.0609988675591,30.873716093602866,9.939001132440893,30.820586401289404,10.22278470389077
170,5712,-149.34471029741283,-169.62958963822123,30.65528970258717,10.370410361778767,30.813869879638105,10.262620255359067
171,5746,-149.11403791916482,-169.41975034315658,30.885962080835185,10.58024965684342,30.764657735083418,10.320594634563772
172,5779,-149.34471029741283,-169.62958963822123,30.65528970258717,10.370410361778767,30.719162527664707,10.368704458041329
173,5812,-149.34471029741283,-169.62958963822123,30.65528970258717,10.370410361778767,30.64450474572081,10.445059483245014
174,5846,-149.34471029741283,-169.62958963822123,30.65528970258717,10.370410361778767,30.671086565603254,10.419478922598707
175,5879,-149.34471029741283,-169.62958963822123,30.65528970258717,10.370410361778767,30.73291237069575,10.30487082690981
176,5912,-149.34471029741283,-169.62958963822123,30.65528970258717,10.370410361778767,30.719409205341876,10.272784219650031
177,5946,-149.10861638320964,-169.84801602923693,30.891383616790364,10.15198397076307,30.75885867802716,10.288247454681754
178,5979,-149.12628390639713,-169.84801602923693,30.873716093602866,10.15198397076307,30.783258615872413,10.241465629167065
179,6012,-149.12628390639713,-169.84801602923693,30.873716093602866,10.15198397076307,30.806874617261713,10.19998390361561
180,6046,-149.4379601421479,-169.53633979348618,30.562039857852113,10.463660206513822,30.805258035278772,10.168893802293494
181,6079,-149.12628390639713,-169.84801602923693,30.873716093602866,10.15198397076307,30.8362279942706,10.153286849466815
182,6112,-149.12628390639713,-170.05942696688697,30.873716093602866,9.940573033113026,30.845762465494243,10.158254569401672
183,6146,-149.12628390639713,-169.84801602923693,30.873716093602866,10.15198397076307,30.878850451938806,10.160296393527272
184,6179,-149.12628390639713,-169.84801602923693,30.873716093602866,10.15198397076307,30.892986928181386,10.102079709034351
185,6212,-148.8956115281491,-169.84801602923693,31.10438847185091,10.15198397076307,30.952565132193477,10.068959546636652
186,6246,-149.12628390639713,-169.84801602923693,30.873716093602866,10.15198397076307,30.961886559236113,10.139786579468701
187,6279,-149.12628390639713,-169.84801602923693,30.873716093602866,10.15198397076307,30.94308211193165,10.16690582090661
188,6312,-149.12628390639713,-170.05942696688697,30.873716093602866,9.940573033113026,30.918897357781177,10.171465655684568
189,6346,-148.8956115281491,-169.63346154960678,31.10438847185091,10.366538450393222,30.88933229678469,10.206122342331138
190,6379,-149.12628390639713,-169.63346154960678,30.873716093602866,10.366538450393222,30.82843200856604,10.291827555455555
191,6412,-149.3568134991992,-169.84484894176498,30.643186500800795,10.15515105823502,30.843525568448417,10.325269149476942
192,6446,-149.12628390639713,-169.63346154960678,30.873716093602866,10.366538450393222,30.935947337899016,10.24373462794778
193,6479,-149.12628390639713,-169.63346154960678,30.873716093602866,10.366538450393222,30.930916992393875,10.219535939140641
194,6512,-149.12628390639713,-169.63346154960678,30.873716093602866,10.366538450393222,30.926075972185593,10.151368456520517
195,6546,-148.81698777191468,-170.15414507624743,31.183012228085317,9.845854923752569,30.890725822182702,10.217364434551708
196,6579,-148.81698777191468,-170.15414507624743,31.183012228085317,9.845854923752569,30.8090599947259,10.354317938382234
197,6612,-149.66848973494993,-169.32178531385603,30.33151026505007,10.678214686143974,30.711770098818228,10.39631110937127
198,6646,-149.3568134991992,-169.41732405233168,30.643186500800795,10.58267594766832,30.68551453447478,10.44057306108623
199,6679,-149.66848973494993,-169.10564781658093,30.33151026505007,10.894352183419073,30.6512437876984,10.488244342744938
200,6712,-149.3568134991992,-169.41732405233168,30.643186500800795,10.58267594766832,30.574517092656606,10.565457518831156
201,6746,-149.0662531083062,-169.93797186890546,30.9337468916938,10.062028131094536,30.669810625568168,10.477296287015754
202,6779,-149.0662531083062,-169.72662018681413,30.9337468916938,10.27337981318587,30.783301655134938,10.347231991683671
203,6812,-149.3663864202381,-169.6381306144676,30.633613579761914,10.361869385532401,30.80572843719748,10.2629728896842
204,6846,-149.3468844781127,-169.6381306144676,30.653115521887287,10.361869385532401,30.886999358024376,10.18282581245288
205,6879,-148.8258908394265,-169.94824671210438,31.174109160573494,10.051753287895622,30.84300369712382,10.211920780353168
206,6912,-149.3663864202381,-169.6381306144676,30.633613579761914,10.361869385532401,30.815294155123617,10.254122989373602
207,6946,-149.0562703226013,-169.94824671210438,30.943729677398693,10.051753287895622,30.852199377355905,10.214041173791086
208,6979,-149.0562703226013,-169.7305148325796,30.943729677398693,10.269485167420413,30.868186127714388,10.235181754415276
209,7012,-149.3733893145492,-169.64361791894711,30.6266106854508,10.356382081052885,30.844037752685892,10.272537771852353
210,7046,-149.07592967463563,-169.7305148325796,30.92407032536437,10.269485167420413,30.82570787672933,10.265026037227376
211,7079,-149.07592967463563,-169.7305148325796,30.92407032536437,10.269485167420413,30.844480471234753,10.317395762419597
212,7112,-149.30707345266012,-169.51117722212118,30.69292654733988,10.488822777878823,30.831802526081702,10.400684104785949
213,7146,-149.09574834541667,-169.7305148325796,30.904251654583334,10.269485167420413,30.843291627859514,10.405463268149798
214,7179,-149.08304417592763,-169.73520649885367,30.916955824072375,10.264793501146329,30.850935745420834,10.424131251063358
215,7212,-149.32782117452524,-169.0806820367483,30.67217882547476,10.9193179632517,30.76198122343265,10.534879746917106
216,7246,-149.02720485315479,-169.61320249526912,30.972795146845215,10.386797504730879,30.808559619071225,10.520768417555377
217,7279,-149.2817160232349,-169.61320249526912,30.718283976765093,10.386797504730879,30.848853182485783,10.480160333468788
218,7312,-149.28695933712328,-169.41013307949362,30.713040662876722,10.589866920506381,30.80582279000417,10.54656291484037
219,7346,-149.21243904743804,-169.28687697720898,30.78756095256196,10.713123022791024,30.838949320034057,10.471333068334136
220,7379,-148.6769800618735,-170.02840581700508,31.323019938126492,9.97159418299492,30.97384462841584,10.30109629690476
221,7412,-149.21410928206075,-169.51728771709972,30.785890717939253,10.48271228290028,31.01661778655661,10.35534755125181
222,7446,-149.1409341518855,-169.369787506353,30.85906584811451,10.630212493647008,31.118710811964,10.331857392653825
223,7479,-148.60413743317514,-170.13366847277294,31.39586256682486,9.86633152722706,31.153220050354513,10.334250485852476
224,7512,-148.57764840153806,-169.7024530540168,31.422351598461944,10.297546945983214,31.11038550611061,10.46158343348606
225,7546,-149.139026405777,-168.96837369570594,30.860973594222997,11.031626304294065,30.995031843084654,10.660194753399026
226,7579,-148.86342709174588,-169.47392409120178,31.136572908254124,10.52607590879822,31.049372484536864,10.686272580839443
227,7612,-149.09578741306575,-169.04165960773705,30.90421258693425,10.958340392262954,31.05423339010268,10.839661928670825
228,7646,-149.09578741306575,-168.81009309516634,30.90421258693425,11.189906904833663,31.07724056213746,11.033527432989697
229,7679,-148.7898703970304,-169.1149405133151,31.2101296029696,10.885059486684895,31.367508057844297,10.995364573237783
230,7712,-148.01854028794813,-169.21956436133186,31.981459712051873,10.780435638668138,31.74355595600774,11.030728334929748
231,7746,-148.00780331542984,-168.59497965170445,31.99219668457016,11.405020348295551,32.169583988594525,11.106141323215962
232,7779,-147.4479233756031,-168.9539734925742,32.5520766243969,11.046026507425807,32.61390662726416,11.069340023436862
233,7812,-146.60705534166152,-169.12138857780897,33.39294465833848,10.878611422191028,32.978215473090074,11.10916952059791
234,7846,-146.8702645315879,-168.44465241818125,33.12973546841209,11.55534758181875,33.260869355548905,11.179921280289182
235,7879,-146.32443283970855,-168.9904841100606,33.67556716029145,11.009515889939394,33.46615757425996,11.25608616301037
236,7912,-146.58949284514418,-168.74468145670022,33.41050715485582,11.25531854329978,33.62503202926892,11.345835185190573
237,7946,-146.33209169829598,-168.3830085687731,33.66790830170402,11.616991431226893,33.68233699164273,11.511088302887487
238,7979,-146.0760336698806,-168.42399694813756,33.92396633011941,11.576003051862443,33.756743433756206,11.744826473797747
239,8012,-146.01567875665867,-168.00140185416805,33.98432124334133,11.998598145831949,33.98400761956462,11.874842870852667
240,8046,-145.9965246049459,-167.85598095186828,34.003475395054096,12.144019048131725,34.25809815336292,12.085468785372694
241,8079,-145.44904593509497,-167.8950899149084,34.55095406490503,12.104910085091603,34.68714123872907,12.119820306907977
242,8112,-144.86580694308435,-167.41630253004556,35.13419305691565,12.583697469954444,35.09227138635757,12.214161971488398
243,8146,-144.27393247324284,-167.98184250536943,35.72606752675716,12.018157494630572,35.57592755158904,12.30478380841846
244,8179,-143.71158403574046,-167.69350120812248,36.28841596425954,12.306498791877516,36.11978365656244,12.462939362505118
245,8212,-143.337051313358,-167.67983470893606,36.66294868664201,12.320165291063944,36.677696479466874,12.702278580888882
246,8246,-143.01731745174857,-166.8530156475783,36.98268254825143,13.146984352421697,37.22631857603029,12.825390477916287
247,8279,-142.2121085340649,-167.00506158187372,37.787891465935104,12.994938418126281,37.832360191442405,12.870220719948545
248,8312,-141.6976773919493,-166.44499113910666,38.3023226080507,13.555008860893338,38.34993202093765,13.071120962939366
249,8346,-141.07640468165175,-166.88198283951183,38.92359531834825,13.118017160488165,38.81099784133774,13.149174847658966
250,8379,-140.44837198743244,-167.46838500445804,39.55162801256756,12.531614995541958,39.26477119832063,13.278471429138833
251,8412,-140.14103276509113,-166.8012620582216,39.858967234908874,13.198737941778404,39.63966403653606,13.364526956963857
