Time(ms),MotorID,angle_smooth,dmotor,cycle,L_cm,L_rel_cm,SensorA1
39207,5,-200.228,-3.780000000000001,0,-3.4946378546832064,-3.794310887250633,268
39317,5,-203.56799999999998,-3.339999999999975,0,-3.5529318516998165,-3.852604884267243,269
39427,5,-206.11599999999999,-2.548000000000002,0,-3.597402841040632,-3.8970758736080584,271
39536,5,-207.36599999999999,-1.25,0,-3.619219456690561,-3.9188924892579875,272
63258,5,14.186000000000002,-1.0039999999999996,1,0.24759240768791563,0.0,409
63369,5,11.408000000000001,-2.7780000000000005,1,0.19910716106751314,-0.04848524662040249,409
63479,5,7.856000000000002,-3.5519999999999996,1,0.13711306603667456,-0.11047934165124107,410
63591,5,4.024,-3.8320000000000016,1,0.07023204910025183,-0.1773603585876638,409
63702,5,0.1920000000000009,-3.831999999999999,1,0.003351032163829128,-0.2442413755240865,410
63812,5,-3.657999999999999,-3.85,1,-0.06384414403795256,-0.3114365517258682,409
63924,5,-7.544,-3.8860000000000006,1,-0.1316676387704522,-0.37926004645836786,410
64036,5,-11.393999999999998,-3.8499999999999988,1,-0.19886281497223388,-0.4464552226601495,409
64147,5,-15.209999999999999,-3.8160000000000007,1,-0.2654645792283375,-0.5130569869162531,408
64258,5,-19.026,-3.8160000000000007,1,-0.33206634348444114,-0.5796587511723568,408
64369,5,-22.824,-3.798000000000002,1,-0.3983539484751858,-0.6459463561631014,409
64481,5,-26.637999999999998,-3.8139999999999965,1,-0.4649208061462495,-0.7125132138341651,408
64593,5,-30.488,-3.8500000000000014,1,-0.5321159823480311,-0.7797083900359467,407
64705,5,-34.338,-3.8500000000000014,1,-0.5993111585498129,-0.8469035662377284,404
64815,5,-38.17,-3.8320000000000007,1,-0.6661921754862357,-0.9137845831741513,407
64926,5,-42.038,-3.867999999999995,1,-0.7337015109533762,-0.9812939186412919,406
65037,5,-45.89,-3.852000000000004,1,-0.8009315937401978,-1.0485240014281134,404
65149,5,-49.706,-3.8160000000000025,1,-0.8675333579963015,-1.115125765684217,401
65260,5,-53.522000000000006,-3.8160000000000025,1,-0.9341351222524051,-1.1817275299403207,397
65372,5,-57.338,-3.8159999999999954,1,-1.0007368865085087,-1.2483292941964244,398
65483,5,-61.136,-3.798000000000002,1,-1.0670244914992533,-1.314616899187169,396
65595,5,-64.916,-3.779999999999994,1,-1.1329979372246388,-1.3805903449125545,396
65707,5,-68.714,-3.798000000000002,1,-1.1992855422153836,-1.4468779499032993,394
65819,5,-72.494,-3.780000000000001,1,-1.2652589879407692,-1.5128513956286849,393
65931,5,-76.256,-3.7620000000000005,1,-1.330918274400796,-1.5785106820887116,396
66043,5,-79.982,-3.725999999999999,1,-1.3959492423301048,-1.6435416500180204,393
66155,5,-83.726,-3.7439999999999998,1,-1.4612943695247724,-1.7088867772126881,390
66266,5,-87.47,-3.7439999999999998,1,-1.52663949671944,-1.7742319044073558,386
66376,5,-91.216,-3.745999999999995,1,-1.5920195304991476,-1.8396119381870633,376
66487,5,-94.962,-3.7460000000000093,1,-1.6573995642788553,-1.904991971966771,369
66596,5,-98.69,-3.7279999999999944,1,-1.7224654387932037,-1.9700578464811194,365
66706,5,-102.4,-3.710000000000008,1,-1.7872171540421935,-2.034809561730109,360
66816,5,-106.146,-3.745999999999995,1,-1.852597187821901,-2.1001895955098164,348
66926,5,-109.926,-3.780000000000001,1,-1.9185706335472867,-2.1661630412352024,342
67038,5,-113.724,-3.798000000000002,1,-1.9848582385380313,-2.232450646225947,336
67150,5,-117.522,-3.798000000000002,1,-2.051145843528776,-2.2987382512166916,333
67262,5,-121.28600000000002,-3.76400000000001,1,-2.116840036573843,-2.3644324442617584,330
67373,5,-125.01400000000001,-3.7279999999999944,1,-2.181905911088191,-2.4294983187761066,324
67484,5,-128.74,-3.725999999999999,1,-2.2469368790175,-2.4945292867054154,320
67595,5,-132.484,-3.7439999999999998,1,-2.312282006212168,-2.5598744139000833,312
67707,5,-136.282,-3.798000000000002,1,-2.3785696112029124,-2.626162018890828,308
67819,5,-140.09599999999998,-3.8139999999999645,1,-2.4451364688739754,-2.692728876561891,301
67930,5,-143.928,-3.832000000000022,1,-2.5120174858103987,-2.759609893498314,291
68043,5,-147.762,-3.834000000000003,1,-2.5789334093318614,-2.826525817019777,285
68154,5,-151.612,-3.8499999999999943,1,-2.646128585533643,-2.8937209932215584,284
68265,5,-155.44400000000002,-3.832000000000022,1,-2.713009602470066,-2.9606020101579813,278
68377,5,-159.27800000000002,-3.834000000000003,1,-2.7799255259915285,-3.027517933679444,275
68487,5,-163.04000000000002,-3.7620000000000005,1,-2.845584812451555,-3.0931772201394705,274
68598,5,-166.78400000000002,-3.7439999999999998,1,-2.910929939646223,-3.1585223473341384,271
68709,5,-170.512,-3.72799999999998,1,-2.975995814160571,-3.2235882218484866,270
68821,5,-174.24,-3.7280000000000086,1,-3.0410616886749198,-3.2886540963628352,270
68933,5,-177.96599999999998,-3.7259999999999707,1,-3.106092656604228,-3.3536850642921436,268
69043,5,-181.73000000000002,-3.7640000000000384,1,-3.1717868496492954,-3.419379257337211,267
69154,5,-185.424,-3.6939999999999884,1,-3.2362593122179657,-3.483851719905881,267
69266,5,-189.13400000000001,-3.710000000000008,1,-3.3010110274669553,-3.5486034351548708,264
69377,5,-192.844,-3.7099999999999795,1,-3.365762742715945,-3.6133551504038603,266
69488,5,-196.572,-3.7280000000000086,1,-3.4308286172302935,-3.678421024918209,265
69599,5,-200.298,-3.725999999999999,1,-3.4958595851596024,-3.743451992847518,266
69711,5,-203.584,-3.2860000000000014,1,-3.5532111043801358,-3.8008035120680512,271
69822,5,-206.098,-2.51400000000001,1,-3.5970886817752734,-3.844681089463189,273
