Time(ms),MotorID,angle_smooth,dmotor,cycle,L_cm,L_rel_cm,SensorA1
22008,2,-91.71199999999999,-5.661999999999992,0,-1.6006763635890393,-3.3437366875557766,434
22117,2,-97.356,-5.6440000000000055,0,-1.6991827465715994,-3.4422430705383364,447
22227,2,-102.96400000000001,-5.608000000000018,0,-1.7970608110234416,-3.5401211349901787,453
22336,2,-108.53799999999998,-5.57399999999997,0,-1.894345463529605,-3.637405787496342,457
22446,2,-114.10999999999999,-5.572000000000003,0,-1.9915952094507292,-3.7346555334174663,464
22556,2,-119.66599999999998,-5.555999999999997,0,-2.0885657026915343,-3.831626026658271,479
22666,2,-125.22200000000001,-5.556000000000026,0,-2.1855361959323396,-3.9285965198990764,490
22776,2,-130.778,-5.555999999999983,0,-2.282506689173144,-4.025567013139881,505
22885,2,-136.334,-5.556000000000012,0,-2.3794771824139493,-4.122537506380686,513
22996,2,-141.908,-5.573999999999984,0,-2.476761834920113,-4.21982215888685,518
23106,2,-147.446,-5.538000000000011,0,-2.573418168895559,-4.316478492862296,522
23216,2,-152.95,-5.503999999999991,0,-2.669481090925327,-4.412541414892064,531
23327,2,-158.43599999999998,-5.48599999999999,0,-2.7652298536897355,-4.508290177656472,535
23436,2,-163.852,-5.416000000000025,0,-2.859756885977749,-4.602817209944486,538
23546,2,-169.19799999999998,-5.345999999999975,0,-2.9530621877893655,-4.696122511756102,547
23656,2,-174.524,-5.326000000000022,0,-3.0460184237505836,-4.789078747717321,549
23766,2,-179.798,-5.274000000000001,0,-3.138067088500765,-4.881127412467502,544
23875,2,-185.002,-5.204000000000008,0,-3.2288940227745497,-4.971954346741287,545
23985,2,-190.20600000000002,-5.204000000000008,0,-3.3197209570483346,-5.062781281015072,546
24095,2,-195.37400000000002,-5.168000000000006,0,-3.409919572791402,-5.152979896758139,547
24204,2,-200.49200000000002,-5.117999999999995,0,-3.4992455239084714,-5.242305847875208,548
24314,2,-205.57399999999998,-5.081999999999965,0,-3.5879431564948225,-5.331003480461559,550
24425,2,-210.532,-4.958000000000027,0,-3.674476580808702,-5.417536904775439,549
24535,2,-215.35,-4.817999999999984,0,-3.7585665441697884,-5.501626868136525,558
24645,2,-219.378,-4.027999999999992,0,-3.82886840644012,-5.571928730406857,568
24755,2,-222.436,-3.058000000000021,0,-3.882240574966107,-5.625300898932844,578
24866,2,-224.19400000000002,-1.7580000000000098,0,-3.9129234632161674,-5.655983787182905,576
48607,2,95.562,-1.441999999999993,1,1.6678715397908213,0.0,315
48717,2,91.466,-4.096000000000004,1,1.5963828536291333,-0.07148868616168791,314
48826,2,86.26200000000001,-5.203999999999979,1,1.5055559193553487,-0.16231562043547254,312
48936,2,80.67,-5.592000000000013,1,1.4079571075838258,-0.2599144322069955,314
49046,2,75.078,-5.591999999999999,1,1.3103582958123028,-0.35751324397851847,314
49155,2,69.504,-5.573999999999998,1,1.2130736433061389,-0.4547978964846824,314
49265,2,63.93000000000001,-5.573999999999998,1,1.115788990799975,-0.5520825489908463,312
49375,2,58.355999999999995,-5.574000000000012,1,1.0185043382938108,-0.6493672014970104,314
49484,2,52.818000000000005,-5.53799999999999,1,0.9218480043183651,-0.7460235354724561,313
49594,2,47.279999999999994,-5.538000000000011,1,0.825191670342919,-0.8426798694479023,313
49704,2,41.724000000000004,-5.55599999999999,1,0.7282211771021141,-0.9396503626887072,313
49813,2,36.202,-5.522000000000006,1,0.6318440958069872,-1.036027443983834,314
49922,2,30.663999999999998,-5.538,1,0.5351877618315412,-1.1326837779592802,313
50032,2,25.142000000000003,-5.521999999999995,1,0.43881068053641437,-1.2290608592544068,317
